연,월,일,시,분,지역,송출내용
2021,02,05,17,47,은평구,[은평구청] 은평988~992번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu
2021,02,05,17,47,중구,[중구청] 368~369번째(2명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. www.junggu.seoul.kr/covid.jsp
2021,02,05,17,51,구로구,"[구로구청]코로나19 확진자 3명 발생(824~826번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2021,02,05,18,00,노원구,[노원구청] 2.5(금) 오후 확진자 4명발생(1077~1080). 역학조사결과 https://www.nowon.kr/corona19/index.do 참고바랍니다
2021,02,05,18,00,동대문구,[동대문구청]913~915번 확진자발생 ddm.go.kr 참조하시고 최근 가족 및 지인간 감염이 지속되고있으니 주말동안 부모님댁 방문과 사적모임은 자제부탁드립니다
2021,02,05,18,01,양천구,[양천구청] 확진자 2명(961~962번) 발생 안내(완치자 783명). 블로그 참조.blog.naver.com/yangcheon2016/222233137355
2021,02,05,18,17,종로구,"[종로구청]관내 546번(1명) 확진자 발생. 역학조사 진행중. 거리두기, 마스크 착용 등 방역수칙 준수바랍니다. blog.naver.com/jongno0401"
2021,02,05,18,19,용산구,"[용산구청]코로나 560~ 566번 확진자(7명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2021,02,05,18,41,관악구,"[관악구청] 확진자 7명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu"
2021,02,05,19,02,영등포구,[영등포구청] 코로나 확진자 2명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT
2021,02,05,19,09,중랑구,[중랑구청] 1056~1062번 확진자 역학조사 완료. 세부내용 홈페이지 및 블로그 blog.naver.com/jung_nang_gu 참조바랍니다.
2021,02,05,19,48,강남구,"[강남구청] 1196~1199번 확진자 발생(gangnam.go.kr). 주말에도 5인 이상 모임금지, 오후 9시 이후 영업제한 지켜주세요"
2021,02,05,20,31,광진구,"[광진구청]추가 확진자 2명 발생 및 타지역(송파,노원) 확진자 동선 알림. 상호공개된 업소 홈페이지( han.gl/K79LX )확인 후 검사바랍니다."
2021,02,06,09,59,노원구,[노원구청] 2.6(토) 오전 확진자 3명발생(1081~1083). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,06,10,09,도봉구,[도봉구청] 2.6(토) 확진자 6명 발생(771번~776번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,06,10,32,강북구,"[강북구청]확진자2명(656~657번)발생,동선 ( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 설명절 비대면으로 부모님 건강 지켜드립시다"
2021,02,06,11,02,중랑구,[중랑구청] 2.6.(토) 확진자 3명(1063~1065번) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.
2021,02,06,11,13,동작구,"[동작구청]1032,1033번째 확진자(2명)발생(완치자912명), 홈페이지 및 블로그등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,06,11,34,금천구,"[금천구청]413~415번째 확진자 발생(3명), 5인 이상 모임금지, 마스크 착용, 환기 및 소독 철저, 카카오톡채널 pf.kakao.com/_hUpLxb"
2021,02,06,12,12,강동구,"[강동구청]2. 6.(토) 10시 기준 확진자 1명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다."
2021,02,06,13,14,성북구,"[성북구청] 1055~1067번(13명) 확진자 발생. 거주지 방역 완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb"
2021,02,06,14,17,도봉구,[도봉구청] 2.6(토) 확진자 5명 추가 발생(777번~781번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,06,15,18,마포구,[마포구청] 확진자 1명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77
2021,02,06,15,42,은평구,[은평구청]은평993~1001번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu
2021,02,06,15,42,관악구,"[관악구청] 확진자 5명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu"
2021,02,06,15,48,동작구,"[동작구청]1034,1035번째 확진자(2명)발생(완치자913명), 홈페이지 및 블로그등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,06,15,52,강서구,[강서구청] 강서구 코로나19 확진자 3명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2021,02,06,16,05,성동구,"[성동구청]610~615번 확진자 발생(30~40대 각 1명, 50대 3명, 70대 1명) 5인 이상 사적모임 자제 부탁드립니다.  c19.sd.go.kr"
2021,02,06,16,49,강남구,"[강남구청] 1200~1204번 확진자 발생(gangnam.go.kr). 주말에도 마스크 쓰기, 거리두기 등 방역수칙 준수 바랍니다"
2021,02,06,16,51,서대문구,"[서대문구청]코로나19. 683~690번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다blog.naver.com/sdmstory"
2021,02,06,16,58,송파구,"[송파구청]2.6(토) 17시 현재 코로나19 확진자 8명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다."
2021,02,06,17,28,구로구,"[구로구청]코로나19 확진자 3명 발생(827~829번), 역학조사후 동선공개, 구청블로그(홈페이지) 참고바랍니다.blog.naver.com/digital9ro"
2021,02,06,17,42,서초구,"[서초구청]1013,1014번 확진자(2명)발생. 5인이상 사적모임 금지, 2.5단계 2.14까지 유지. 상세내용 홈페이지(seocho.go.kr)확인 바랍니다."
2021,02,06,17,44,강북구,"[강북구청]1.27(수)~30(토),2.2(화) 05~18시이모네김밥(한천로1056,소독완료)방문자 강북보건소(09~12,13~18시)검사바랍니다☎901-7704"
2021,02,06,17,51,동대문구,"[동대문구청]916~918번 확진자발생 ddm.go.kr 참조하시고, 사람간 거리가 가까울수록 감염위험이 높아지고 사람간 거리가 멀어질수록 감염위험도 낮아집니다"
2021,02,06,18,00,노원구,[노원구청] 2.6(토) 오후 확진자 6명발생(1084~1089). 역학조사결과 https://www.nowon.kr/corona19/index.do 참고바랍니다
2021,02,06,18,11,영등포구,[영등포구청] 코로나 확진자 5명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT
2021,02,06,18,23,종로구,"[종로구청]관내 547~548번(2명) 확진자 발생.역학조사 진행중.거리두기,마스크 착용 등 방역수칙 준수바랍니다. blog.naver.com/jongno0401"
2021,02,06,18,37,용산구,"[용산구청]코로나 567~576번 확진자(10명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2021,02,06,18,47,양천구,[양천구청] 확진자 8명(963~970번) 발생 안내. 양천구청 블로그 참조 바랍니다.blog.naver.com/yangcheon2016/222234288813
2021,02,06,18,52,강동구,"[강동구청]2. 6.(토) 18시 기준 확진자 4명 발생 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다."
2021,02,06,18,54,중랑구,[중랑구청] 1063~1065번 확진자 역학조사 완료. 세부내용 홈페이지 및 블로그 blog.naver.com/jung_nang_gu 참조바랍니다..
2021,02,06,18,55,광진구,"[광진구청] 609~613번 확진자 발생 및 타지역(노원,중랑)확진자 동선 알림. 상호 공개된 업소 홈페이지( han.gl/K79LX )확인 후 검사바랍니다."
2021,02,07,10,00,노원구,[노원구청] 2.7(일) 오전 확진자 4명발생(1090~1093). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,07,10,29,강북구,"[강북구청]확진자4명(658~661번)발생,동선 ( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 설명절 비대면으로 부모님건강 지켜드립시다"
2021,02,07,10,37,도봉구,[도봉구청] 2.7(일) 확진자 6명 발생(782번~787번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,07,10,48,동작구,"[동작구청]1,036~1,040번째 확진자(5명)발생(완치자913명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,07,11,03,중랑구,[중랑구청] 2. 7.(일) 확진자 6명(1066~1071번) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.
2021,02,07,11,37,강동구,"[강동구청]2. 7.(일) 10시 기준 확진자 2명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다."
2021,02,07,11,56,성북구,"[성북구청]1068~1077번(10명) 확진자 발생. 거주지 등 방역 완료.자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb"
2021,02,07,12,45,중구,[중구청] 2.3.(수) 13:30~21:00 서울 중구 을지로동 소재(을지로3가역 8번 출구 인근) 풀코스당구장 이용자는 코로나19 검사 바랍니다
2021,02,07,13,53,강서구,[강서구청] 강서구 코로나19 확진자 1명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2021,02,07,14,21,금천구,"[금천구청]416~419번째 확진자 발생(4명), 5인 이상 모임금지, 마스크 착용, 환기 및 소독 철저, 카카오톡채널 pf.kakao.com/_hUpLxb"
2021,02,07,14,37,마포구,[마포구청] 확진자 6명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77
2021,02,07,14,43,동작구,"[동작구청]1,041번째 확진자(1명)발생(완치자913명), 홈페이지 및 블로그 등 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran"
2021,02,07,16,00,양천구,[양천구청] 확진자 3명(971~973번) 발생 안내. 세부사항은 양천구 블로그 참조.blog.naver.com/yangcheon2016/222235243005
2021,02,07,16,02,송파구,"[송파구청]2.7(일) 16시 현재 코로나19 확진자 7명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다."
2021,02,07,16,04,은평구,[은평구청]은평1002~1007번 확진자 발생.역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu
2021,02,07,16,14,서대문구,"[서대문구청]코로나19. 690~691번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다.blog.naver.com/sdmstory"
2021,02,07,16,24,성동구,"[성동구청] 616~618번 확진자 발생(20대, 40대, 70대 각 1명) 5인 이상 사적모임 자제 부탁드립니다. c19.sd.go.kr"
2021,02,07,16,46,강남구,[강남구청] 1205~1209번 확진자 발생(gangnam.go.kr). 지금은 접촉을 줄이는 게 가장 확실한 방역입니다. 거리두기 지켜주세요
2021,02,07,17,13,관악구,"[관악구청] 확진자 6명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu"
2021,02,07,17,29,종로구,"[종로구청]관내 549~552번(4명) 확진자 발생.역학조사 진행중.거리두기,마스크 착용 등 방역수칙 준수바랍니다. blog.naver.com/jongno0401"
2021,02,07,17,37,도봉구,[도봉구청] 2.7(일) 확진자 1명 추가 발생(788번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,07,17,40,서초구,"[서초구청]1015~1018번 확진자(4명)발생. 5인이상 사적모임 금지, 2.5단계2.14일까지 유지. 상세내용 홈페이지(seocho.go.kr)확인 바랍니다."
2021,02,07,17,54,중구,[중구청] 370~371번째(2명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. www.junggu.seoul.kr/covid.jsp
2021,02,07,18,00,노원구,[노원구청] 2.7(일) 오후 확진자 4명발생(1094~1097). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,07,18,03,동대문구,"[동대문구청]919~921번 확진자발생 ddm.go.kr 참조하시고, 방역수칙 준수는 가족을 사랑하는 마음이고, 사람간 거리두기 실천은 이웃을 배려하는 마음입니다"
2021,02,07,18,04,영등포구,[영등포구청] 코로나 확진자 4명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT
2021,02,07,18,09,용산구,"[용산구청]코로나577~583번 확진자(7명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog"
2021,02,07,18,29,구로구,"[구로구청] 코로나19 확진자 4명 발생(830~833번) 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro"
2021,02,07,21,00,중랑구,"[중랑구청] 1072번 추가확진자 발생. 1066~1072번 확진자 역학조사완료. 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다"
2021,02,08,09,55,강동구,"[강동구청]1/26~1/28, 1/30~2/4 고덕바지락칼국수(고덕동195-4) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다."
2021,02,08,10,00,노원구,[노원구청] 2.8(월) 오전 확진자 2명발생(1098~1099). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다
2021,02,08,10,01,강북구,"[강북구청]확진자3명(662~664번)발생,동선 ( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 설명절 비대면으로 부모님 건강 지켜드립시다"
2021,02,08,10,17,도봉구,[도봉구청] 2.8(월) 확진자 4명 발생(789번~792번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.
2021,02,08,10,22,동작구,"[동작구청]1042~1046번째 확진자(5명)발생(완치자916명), 홈페이지 및 블로그 등 확인해주시기바랍니다. blog.naver.com/dongjaksaran"
2021,02,08,10,49,도봉구,"[도봉구청]임시선별검사소 운영변경▶창동역·구청 2.7(일)까지만 운영, 구민회관 2.8(월)부터 운영(평일10~17시/토·일·공휴일10~13시/2.12구정 휴무)"
2021,02,08,11,18,중랑구,[중랑구청] 2.8.(월) 확진자 2명(1073~1074번) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.
2021,02,08,12,02,금천구,"[금천구청]420번째 확진자 발생, 설연휴 5인 이상 모임금지, 마스크 착용, 환기 및 소독 철저, 카카오톡채널 pf.kakao.com/_hUpLxb"
2021,02,08,14,04,성북구,"[성북구청] 1078~1081번(4명) 확진자 발생. 거주지 방역 완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb"
2021,02,08,16,03,성동구,[성동구청] 619번 확진자 발생(30대) 5인이상 사적모임 자제 부탁드립니다. c19.sd.go.kr
2021,02,08,16,18,마포구,[마포구청] 확진자 3명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77
2021,02,08,16,30,강서구,[강서구청] 강서구 코로나19 확진자 2명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2021,02,08,16,52,양천구,[양천구청] 확진자 2명(974~975번) 발생. (완치자 793명) 양천블로그 참조.blog.naver.com/yangcheon2016/222236527010
2021,02,08,17,00,송파구,"[송파구청]2.8(월) 17시 현재 코로나19 확진자 1명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다."
2021,02,08,17,21,서대문구,"[서대문구청]코로나19. 692번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다.blog.naver.com/sdmstory"
